source,target
19292,62831
56323,62831
56322,62831
1084537,234352
2609280,234352
8891,234352
26847,234352
514,234352
19769,234352
50967,10190
15535,78029
12021,3417
349,3417
18248,3417
35,21399
35,3417
21399,3417
57756,123255
57756,123257
123255,123257
57756,1038488
123255,1038488
57756,1038546
123255,1038546
123258,123255
123258,57756
98316,12208
98316,92706
98316,57756
12208,92706
12208,57756
92706,57756
1289878,1538771
1289878,57756
1538771,57756
107622,57756
1228004,57756
1088666,57756
1515687,57756
15762,57756
89042,57756
31162,57756
34546,115679
34546,104795
115679,104795
34546,1361519
34546,1361520
1361519,1361520
91606,34546
91606,135420
34546,135420
34546,71580
1836,34546
71580,7060
7060,34546
12982,11180
12982,34546
11180,34546
216425,34546
71580,146459
7060,146459
146459,34546
11616,8227
11616,5482
11616,34546
8227,5482
8227,34546
5482,34546
99809,89251
99809,41234
89251,41234
6677,6678
81249,81248
81249,22226
81248,22226
12219,22226
19292,22226
3223,22226
16828,22226
103,22226
1230,22226
20493,22226
172069,22226
1215522,22226
12931,8536
12931,52404
8536,52404
931162,94098
931162,52404
94098,52404
11665,7796
11665,2171
11665,52404
7796,2171
7796,52404
2171,52404
11090,52404
39995,52404
18793,52404
18293,156774
18293,52404
156774,52404
34982,52404
64948,52404
15762,52404
23680,52404
783,52404
1158,99846
3087,99846
3092,99846
18897,65103
62410,65103
1341,65103
84678,10823
84678,1046723
10823,1046723
25072,1490
25072,13611
25072,1046723
1490,13611
1490,1046723
13611,1046723
1487,65013
1490,65013
76143,65013
1306064,1164486
174981,1164486
8968,1164486
11181,1164486
1428,1430
1428,1429
1430,1429
1430,53396
1428,53396
1229795,1428
212208,1428
14,1428
1289968,1428
707,7171
707,1428
7171,1428
107602,1428
11998,9626
11998,131120
9626,131120
504,192
504,4029
192,4029
192,73030
204962,504
204962,192
4587,192
110380,192
9780,192
8534,192
1121,192
3392,192
3894,192
1810,192
3895,192
103939,192
10400,192
88516,73036
1176349,1668794
1176349,1474935
1176349,979952
1668794,1474935
1668794,979952
1474935,979952
81487,979952
56367,979952
119439,68676
1437556,68676
115916,68676
3896,549617
3896,219176
549617,219176
1003231,3896
6,3896
130,3896
29704,3896
1913149,3896
12147,14450
12147,72059
14450,72059
82315,12147
4430,12147
11492,12147
3391,31234
3391,13577
3391,12147
31234,13577
31234,12147
13577,12147
72063,12147
9088,12147
290,12147
14674,12147
11487,12147
176543,12147
1488806,12147
1421958,20548
1421958,85637
1421958,12235
20548,85637
20548,12235
85637,12235
3125,1114225
3125,1114226
1114225,1114226
3125,116152
3125,116153
116152,116153
3125,264374
116152,264374
111946,3125
111946,1214377
3125,1214377
3125,2035979
3125,88339
37934,3125
15310,3125
2240369,3125
82280,3125
72208,3125
3284,3125
54728,1488952
54728,112261
1488952,112261
1314108,5953
9656,61441
9656,5953
61441,5953
110564,5953
18517,5953
101831,5953
232104,5953
56578,5953
1713525,5953
110068,9656
110068,5953
6193,5953
21007,5953
234352,5953
21353,1162
1158,1162
1159,1162
1160,1162
1222355,1162
8984,1162
723,198886
723,2115
198886,2115
2157,2115
569,2115
2692,2115
2144,2115
141,2115
2505,2115
34901,12094
98464,12094
14469,12094
47985,47987
47985,12094
47987,12094
98464,18266
14469,18266
18266,12094
69751,23920
69751,13565
23920,13565
22860,7172
120931,1320609
120931,128741
1320609,128741
120931,2515901
83966,72590
83966,4529
72590,4529
21303,21301
29545,21301
3363,21301
106569,21301
106570,21301
1232640,1778612
68750,9780
68750,65020
9780,65020
35705,9780
143242,9780
2975,9788
2975,9780
9788,9780
2231,9780
5726,9780
3223,9780
16828,9780
103,9780
3810,524
72305,524
44735,524
6,524
130,524
3223,524
16828,524
103,524
109887,68455
55983,68455
11389,69033
11389,3122
69033,3122
937809,69033
27084,1184600
27084,69033
1184600,69033
56861,1376364
56861,69033
1376364,69033
2426776,2209240
85930,90389
90388,90389
707,90388
7171,90388
22860,90388
1430,90388
1171675,90388
216674,470303
18999,470303
16376,58098
16376,470303
58098,470303
2699644,2699645
2699644,470303
2699645,470303
6159,101378
6159,19968
101378,19968
1,6159
1776,6159
2231,6159
928545,1645418
928545,1161962
928545,6159
1645418,1161962
1645418,6159
1161962,6159
543530,568555
543530,1170013
568555,1170013
543530,928362
543530,567335
928362,567335
56446,543599
543530,543599
87919,543530
87919,151043
543530,151043
105656,543530
105656,115788
543599,568555
119154,56446
119154,543530
87919,61903
151043,61903
61903,543530
543599,1201951
543599,129849
1201951,129849
1201951,543530
129849,543530
151043,56446
56446,87919
28238,543530
73457,543530
151043,238330
238330,543530
119154,1202307
56446,1202307
1202307,543530
115788,89888
89888,56446
89888,543530
1167703,90027
1167703,61903
1167703,543530
90027,61903
90027,543530
151043,115788
151043,567335
115788,567335
89888,90027
115788,90027
87919,65605
65605,543530
56446,238367
238367,115788
238367,543530
77763,151043
77763,56446
77763,543530
151043,1170013
115788,1170013
115788,87919
115788,112219
115788,222912
112219,222912
112219,543530
222912,543530
151043,997887
56446,997887
997887,543530
160039,115788
160039,543530
567335,87919
74749,115788
74749,112219
74749,543530
56446,105656
112219,56446
87919,112219
151043,90027
151043,89888
87919,568589
568589,543530
238330,491896
238330,115788
491896,115788
491896,543530
151043,112219
3223,543530
74568,543530
16828,543530
87919,16620
16620,115788
16620,543530
18918,74749
18918,115788
18918,543530
1170011,1170010
1170011,543530
1170010,543530
103,543530
90031,567335
90031,115788
90031,543530
567335,112219
112217,543530
2636,40223
1077703,40223
14782,40223
190,40223
147,40223
380,1037
1038,1037
13,1037
8891,1037
2231,1037
139,1037
148251,1037
4959,1037
2778,1037
5602,1037
5281,1037
1032,1037
1006721,1037
5469,1037
1164,1037
1291350,1037
287,1037
19119,1037
27319,1037
155488,25442
1542852,1542849
1542852,1542853
1542852,155488
1542849,1542853
1542849,155488
1542853,155488
974169,1098962
974169,1713725
974169,155488
1098962,1713725
1098962,155488
1713725,155488
3026,2130
3026,32
2130,32
24,32
28,32
2440,36662
2440,17477
71450,41043
71450,2440
41043,2440
89670,78057
89670,13954
89670,82315
78057,13954
78057,82315
13954,82315
13848,82315
13852,82315
13853,82315
176543,82315
1488806,82315
14101,18794
14101,39995
18794,39995
8874,31138
8874,31134
31138,31134
1212706,1575256
1212706,31134
1575256,31134
92861,155783
92861,97779
92861,31134
155783,97779
155783,31134
97779,31134
4765,2750
4765,87461
2750,87461
1031249,1564691
1031249,1181353
1564691,1181353
469759,34070
469759,168877
469759,1181353
34070,168877
34070,1181353
168877,1181353
4391,1363140
4391,1228056
10912,4391
71580,116
71580,1247
71580,4391
116,1247
116,4391
1247,4391
239019,22970
239019,4391
22970,4391
64181,4391
64182,4391
97185,4391
20056,147424
3061,1125
3061,9012
3061,20056
1125,9012
1125,20056
9012,20056
28256,25780
28256,27642
25780,27642
1038,52057
4173,52057
349,52057
176543,13784
1488806,13784
514,10409
514,7077
514,10412
10409,7077
10409,10412
7077,10412
33741,106179
33741,70985
106179,70985
71252,1207229
108126,1207229
107210,1207229
4587,33181
4587,63611
33181,63611
4587,53574
2710,4587
8891,4587
44038,4587
67273,3800
29408,3800
87255,3800
82702,5657
82702,19178
5657,19178
97698,103968
97698,44615
97698,19178
103968,44615
103968,19178
44615,19178
31140,8975
31140,77018
8975,77018
1878335,4794
1878335,44384
4794,44384
1430,20472
1430,20309
20472,20309
1229795,1430
1487,111714
1487,165867
1487,1430
111714,165867
111714,1430
165867,1430
124240,64928
124240,1430
64928,1430
226001,1164263
76594,1164263
1059011,1164263
37759,1164263
20056,1164263
2330903,1164263
1031249,20376
1564691,20376
51377,24685
51377,56444
24685,56444
3380,56444
31550,56444
24811,56444
120617,69395
120617,1951261
120617,60074
69395,1951261
69395,60074
1951261,60074
18918,91351
40462,91351
1136406,91351
19185,74353
19185,91351
74353,91351
1232357,18015
3900,9825
3900,18015
9825,18015
51377,149994
51377,29312
149994,29312
62053,76689
117092,76689
145115,577640
145115,231674
145115,76689
577640,231674
577640,76689
231674,76689
11370,76689
1736908,1216701
2044739,1855591
2044739,1736908
1855591,1736908
174981,1736908
11370,1736908
16327,51359
16327,15532
16327,21353
51359,15532
51359,21353
15532,21353
7447,237405
85564,237405
33684,237405
11370,237405
1400160,237405
76594,237405
14386,1610514
14386,237405
84932,1610514
84932,237405
1610514,237405
102786,237405
964843,237405
37934,237405
15310,237405
6450,6541
6450,41689
6541,41689
43120,388569
43120,6450
388569,6450
585,6450
2630,6450
11478,6450
982,56004
982,2987
56004,2987
982,1153843
982,1220206
3284,39624
3284,982
39624,982
155209,47985
155209,982
47985,982
141317,982
973,982
974,982
975,982
72208,982
220875,982
85930,982
90388,982
107602,982
1246000,72538
82426,72538
1107983,1280183
1107983,1490
1280183,1490
212208,1490
14,1490
1289968,1490
38129,14502
38129,13401
38129,60438
14502,13401
14502,60438
13401,60438
1059011,1059008
1059011,2300297
1059008,2300297
25072,1059011
1490,1059011
13611,1059011
1483,1059011
47990,1059011
1046723,1059011
117092,150905
117092,234815
150905,234815
982,117092
141317,117092
28134,117092
51764,14029
51764,30495
51764,3363
14029,30495
14029,3363
30495,3363
9789,83259
9871,83259
85412,62714
85412,157963
62714,157963
84527,84532
928828,84532
84527,84530
928828,84530
84530,216728
216728,928828
141317,928828
22860,238864
22860,950346
22860,928828
238864,950346
238864,928828
950346,928828
67315,1091984
1205,67315
1547461,67315
1797610,1797611
1797610,67315
1797611,67315
84698,41232
21736,97878
21736,41232
97878,41232
2430607,19303
2430607,236695
2430607,6
19303,236695
19303,6
236695,6
3,6
3799,6
33185,6
10930,6
2140901,6
6718,5602
6718,123516
5602,123516
5602,6677
5602,1228033
5602,6586
1796092,1955081
1796092,5602
1955081,5602
1674611,1169805
1674611,5602
1169805,5602
5628,11789
5628,4784
5628,5602
11789,4784
11789,5602
4784,5602
230725,5602
1499594,5602
1088666,5602
1515687,5602
28626,5602
3614,5602
62644,5602
32362,5602
4173,5602
5049,5602
10774,5602
3284,107622
3284,118602
107622,118602
3284,46280
3284,107618
84678,3284
3087,3284
6352,3284
13301,3284
44549,3284
1490,3284
325,3284
181452,3284
22860,3284
1430,3284
1171675,3284
62644,3284
32362,3284
107602,3284
5414,10699
5309,10699
39,10699
585902,29094
1739002,29094
2381755,1205
32396,1205
515,1205
36190,1205
76143,22861
951198,22861
84678,28767
84678,1504297
84678,22861
28767,1504297
28767,22861
1504297,22861
84678,2681602
1504297,2681602
2681602,22861
1487,22868
1487,22861
22868,22861
368,22861
5676,83461
5676,34027
83461,34027
16757,5676
16757,17580
5676,17580
5676,5961
4420,19534
4420,5676
19534,5676
37583,5676
212208,1448504
212208,1448505
1448504,1448505
212208,21986
212208,96091
21986,96091
212208,227020
212208,1409959
998387,212208
72208,212208
3284,212208
102786,212208
964843,212208
4756,58074
15152,58074
16940,58074
1886963,57970
1886963,19724
57970,19724
81287,3267
81287,5048
81287,72055
3267,5048
3267,72055
5048,72055
1521488,113818
1521488,72055
113818,72055
10342,72055
6553,72055
74294,84527
5741,84527
1091199,84527
18364,9871
18364,40
9871,40
3829,9871
1098404,9871
28608,9871
33723,9871
121217,109969
121217,16421
121217,1947
109969,16421
109969,1947
16421,1947
37446,4113
37446,2771
37446,1947
4113,2771
4113,1947
2771,1947
19401,94765
19401,132575
19401,1947
94765,132575
94765,1947
132575,1947
2638,2639
2638,2091
2638,1947
2639,2091
2639,1947
2091,1947
81667,136930
81667,81663
136930,81663
15152,81663
15761,154106
15761,81663
154106,81663
35,1211217
8984,1211217
1080542,1211217
57637,69230
57637,122889
69230,122889
226001,129053
150810,226001
36811,226001
16866,226001
167662,130565
167662,226001
130565,226001
52775,226001
1215522,226001
1932529,226001
1084537,226001
2609280,226001
8891,226001
1328,963818
1328,225863
963818,225863
13922,1328
13922,43125
1328,43125
1893,1328
1671524,1328
6905,1904
6905,1328
1904,1328
127712,3035
127712,527313
127712,1328
3035,527313
3035,1328
527313,1328
898,1077703
35219,77019
35219,190315
77019,190315
5727,35219
5727,1215086
35219,1215086
13242,35219
11076,35219
10872,35219
19540,7077
19540,35219
7077,35219
50095,35219
109869,35219
1254995,35219
21731,228856
21731,109255
228856,109255
237588,930633
237588,109255
930633,109255
7090,109255
7879,109255
82388,109255
7904,109255
2106,146136
2106,109255
146136,109255
2750,109255
37469,109255
35521,16178
35521,59287
35521,109255
16178,59287
16178,109255
59287,109255
65531,110675
65531,592816
65531,109255
110675,592816
110675,109255
592816,109255
22082,43458
22082,104646
43458,104646
22082,63681
22082,34982
1547914,22082
68166,78691
68166,78693
68166,78707
78691,78693
78691,78707
78693,78707
2030076,1675772
2030076,1692795
2030076,1192274
1675772,1692795
1675772,1192274
1692795,1192274
1733204,81178
1733204,21063
81178,21063
188024,67600
188024,25663
188024,21063
67600,25663
67600,21063
25663,21063
3391,4958
31234,4958
13577,4958
1936,5247
1936,5248
1936,4958
5247,5248
5247,4958
5248,4958
122750,4958
109897,4958
290,4958
14674,4958
11487,4958
834,4958
16523,4958
349,59219
349,9825
1137,349
11770,349
515,349
8891,349
12852,349
3800,349
1769,349
205,349
4512,349
3084,349
3087,349
8349,349
20156,8487
4347,8487
4299,8487
1150,8487
1776,8487
2528280,28782
2528280,82420
28782,82420
1276017,28782
2282,28782
24589,28782
24590,28782
2406,1925
2406,37628
2406,28782
1925,37628
1925,28782
37628,28782
77003,199449
77003,819
199449,819
223,2232
223,819
2232,819
12438,5655
12438,819
5655,819
8534,819
1121,819
3392,819
5469,819
1164,819
1291350,819
4430,819
6449,819
695,1479685
62417,262128
62417,695
262128,695
1337,67222
1337,68561
1337,695
67222,68561
67222,695
68561,695
940339,695
26727,113794
26727,1161994
26727,695
113794,1161994
113794,695
1161994,695
1316826,82426
72208,82426
3284,82426
108661,82426
214830,82426
1070445,82426
215486,312
215486,58225
312,58225
74568,1136406
16828,1136406
9048,1136406
7624,1136406
91606,1136406
103,1136406
15152,1936
15152,16523
1936,16523
13268,16523
20603,1242932
20603,16523
1242932,16523
54470,1023139
1060565,1023139
84932,1023139
1371,41819
1371,1518
41819,1518
1331,1371
1331,207922
1371,207922
1371,166754
76070,118
76070,1371
118,1371
173431,1371
1328,1371
29094,1371
585902,1371
1739002,1371
53519,1923
53519,107602
1923,107602
26456,173729
1246000,173729
99846,44797
19011,134328
557911,19011
557911,2347807
19011,2347807
116341,19011
102786,19011
1670479,1625013
1670479,84384
1670479,19011
1625013,84384
1625013,19011
84384,19011
68842,19011
1181293,19011
1322032,1322033
1322032,19011
1322033,19011
501362,19011
470303,19011
1396525,19011
114454,19011
1700943,19011
938972,19011
1236595,19011
2130,19011
16431,19011
2203,19011
1839512,19011
1595030,19011
531,85
1152,5293
1152,85
5293,85
35824,235984
35824,85
235984,85
10367,76495
10367,76496
10367,85
76495,76496
76495,85
76496,85
19302,2536
19302,15033
19302,85
2536,15033
2536,85
15033,85
37759,85
20056,85
2330903,85
2641,1205143
2641,1205144
1205143,1205144
2282,2641
24589,2641
24590,2641
11770,2641
515,2641
2638,2641
2639,2641
2091,2641
22159,79357
22159,87096
22159,30083
79357,87096
79357,30083
87096,30083
40956,93967
40956,30083
93967,30083
10132,116484
10132,9626
35705,1005852
143242,1005852
56890,2264
56890,2265
2264,2265
21596,8658
21596,1954
21596,56890
8658,1954
8658,56890
1954,56890
9869,3349
9869,56890
3349,56890
2144,56890
141,56890
2505,56890
2040755,56890
57756,56890
143526,143527
143526,1472703
143526,37759
143527,1472703
143527,37759
1472703,37759
71010,1579769
71010,1635468
1579769,1635468
71010,15735
71010,54014
15735,54014
7504,71010
1796547,71010
1092868,1092869
1092868,1092870
1092868,71010
1092869,1092870
1092869,71010
1092870,71010
76339,5077
76339,20564
5077,20564
11669,43120
11669,53926
11669,3894
43120,53926
43120,3894
53926,3894
26847,3894
514,3894
19769,3894
37759,142750
20056,142750
2330903,142750
2037,96074
2152,2155
6949,33
24,33
28,33
52,33
11370,964397
1400160,964397
76594,964397
62644,964397
32362,964397
212208,964397
14,964397
1289968,964397
150193,112720
57108,16450
57108,56367
16450,56367
82702,56367
11510,56367
24,101776
116100,24
1140098,24
12826,24
2231,24
1,24
514,7071
514,518
7071,518
2040755,514
57756,514
76944,15576
76944,2598
15576,2598
116,15576
66441,15576
10882,15576
231170,39274
14812,39274
30613,39274
2310,39274
2598,1669952
3027,107094
3027,38832
224,3027
1032,3027
1330888,3027
83002,3027
2501669,3027
76215,139549
76215,80860
139549,80860
136532,884406
136532,1206337
136532,80860
884406,1206337
884406,80860
1206337,80860
1060565,40036
84932,40036
4430,516
6449,516
2152,516
18626,103962
18626,2056223
18626,18632
103962,2056223
103962,18632
2056223,18632
1365715,54754
1365715,18632
54754,18632
54693,19492
54693,6944
19492,6944
16828,6944
1172108,6944
30083,6944
91332,78805
91332,6944
78805,6944
10182,21369
10182,6944
21369,31839
21369,6944
31839,6944
14386,93527
14386,6944
84932,93527
84932,6944
93527,6944
7487,46392
206581,46392
112940,46392
107602,46392
91431,46392
1046088,46392
17554,1050833
17554,1248913
1050833,1248913
29704,16165
1913149,16165
74042,1110895
74042,1016909
74042,185013
1110895,1016909
1110895,185013
1016909,185013
36592,1819889
1373737,1819889
10990,1819889
14999,100507
11161,59287
11161,14999
59287,14999
4955,14999
11357,14999
1563704,1563705
1563704,14999
1563705,14999
1038,14999
4173,14999
349,14999
12446,29539
12446,96179
29539,96179
12446,862
12446,3088
862,3088
10341,12446
4581,12446
35321,27932
35321,3612
35321,20143
27932,3612
27932,20143
3612,20143
290,20143
14674,20143
11487,20143
1189209,44549
1313109,44547
1313109,44549
44547,44549
6648,11916
47068,225636
47068,6648
225636,6648
7569,8742
7569,67521
7569,6648
8742,67521
8742,6648
67521,6648
11916,38127
11916,6657
38127,6657
6657,6648
20810,29545
20810,53441
29545,53441
20510,1230989
20510,29545
1230989,29545
3129,3201
3129,59373
3201,59373
2282,3129
72305,3129
65314,3129
28782,3129
8891,3129
2231,3129
139,3129
2672,99662
9066,99662
4299,99662
5682,6091
5682,582884
6091,582884
24816,5682
24816,37175
5682,37175
5961,5682
47879,104895
47879,59846
47879,72028
104895,59846
104895,72028
59846,72028
107437,231241
107437,587035
231241,587035
1332680,8654
1332680,587035
8654,587035
1277188,587035
887,587035
1204,587035
172069,91606
1215522,91606
47646,91606
59620,91606
1108724,91606
3223,91606
74568,91606
16828,91606
15152,1133658
15152,1028353
1133658,1028353
15152,9572
15152,51546
9572,51546
15152,90170
15152,29791
7668,15152
83779,15152
6,15152
130,15152
11770,15152
515,15152
12446,15152
862,15152
3088,15152
2,15152
3,15152
4,15152
9979,15152
9789,15152
6449,15152
53862,15152
16478,15152
160172,15152
13333,520
13333,3461
520,3461
203093,13333
203093,378
13333,378
204962,32327
204962,13333
32327,13333
55477,383
55477,5658
55477,13333
383,5658
383,13333
5658,13333
9789,13333
9871,13333
2778,87295
6718,2778
123516,2778
6677,2778
2750,2778
37469,2778
5628,2778
11789,2778
4784,2778
3084,2778
3087,2778
8349,2778
33684,2778
181452,2778
84678,2778
4430,2778
6449,2778
18918,57342
115788,57342
18918,90031
18918,87919
87919,90031
18918,77120
77120,115788
18918,1216310
90031,1216310
18918,112219
77120,87919
74749,90031
115788,151042
151042,18918
105656,18918
115788,1076796
1076796,18918
61903,18918
56446,18918
1197005,81978
1197005,1197766
1197005,18918
81978,1197766
81978,18918
1197766,18918
77120,57342
77120,77763
57342,77763
77763,18918
57342,87919
90031,1195521
1195521,87919
1195521,18918
151043,18918
112217,77120
112217,87919
112217,18918
61903,77763
61903,77120
77763,87919
115788,77763
105656,77120
115788,565433
565433,57342
565433,18918
57342,151042
90031,77120
238346,1082302
238346,18918
1082302,18918
238330,18918
90031,906496
906496,77120
906496,18918
543599,112217
543599,18918
90031,56446
90031,16620
56446,16620
16620,18918
112219,77120
57342,56446
543544,238367
543544,543521
543544,18918
238367,543521
238367,18918
543521,18918
74749,567257
567257,18918
65236,2615993
65236,18918
2615993,18918
1195465,112217
1195465,115788
1195465,18918
112217,115788
565430,237737
565430,18918
237737,18918
1155613,1155614
1155613,1197745
1155613,18918
1155614,1197745
1155614,18918
1197745,18918
62644,18918
32362,18918
77120,151042
16620,237600
16620,1206981
237600,1206981
237600,18918
1206981,18918
77120,1155271
1155271,18918
56446,565430
1215522,18918
1932529,18918
16620,89023
89023,18918
105656,89888
89888,18918
112219,1195465
56446,1195465
16620,77120
77120,56446
1039215,18918
1167703,18918
90027,18918
77763,102210
77763,569165
102210,569165
102210,18918
569165,18918
1207045,1216782
1207045,18918
1216782,18918
1463963,1064416
1463963,18918
1064416,18918
16620,25504
25504,18918
112217,1108859
1108859,18918
567335,18918
89023,1155272
1155272,18918
66586,1085699
66586,151245
66586,8892
1085699,151245
1085699,8892
151245,8892
90802,67773
90802,8892
67773,8892
1249429,1234635
1249429,8892
1234635,8892
44038,8892
29704,8892
1913149,8892
14837,36802
14837,148115
36802,148115
14837,6541
5823,14837
6837,14837
1220781,14837
115002,14837
7447,14837
2178,57829
2178,21049
57829,21049
1337,1338
1337,12462
1338,12462
1338,26739
213438,1338
213438,240161
1338,240161
25246,1338
25246,83358
1338,83358
56830,1338
56830,67222
1338,67222
239008,1338
239008,1082975
1338,1082975
67689,26724
67689,1338
26724,1338
26744,1338
213438,990443
213438,102880
990443,102880
990443,1338
102880,1338
88495,83624
88495,1620
88495,1338
83624,1620
83624,1338
1620,1338
1336,1338
607,1338
26724,25246
26724,65992
25246,65992
65992,1338
3197,64154
3197,11617
3197,158324
2076,3197
1066609,1885331
1066609,3197
1885331,3197
8212,2179
8212,11885
8212,3197
2179,11885
2179,3197
11885,3197
93498,91431
1235516,1442
1235516,91431
1442,91431
150992,150993
150992,3186
150992,91431
150993,3186
150993,91431
3186,91431
142858,116771
142858,131273
116771,131273
21246,94814
21246,44712
94814,44712
2463363,44712
16896,44712
65717,14674
10431,14674
15175,11090
138,11090
36594,11090
11462,11465
11462,11090
11465,11090
28626,1003
3614,1003
1062,27725
1230,1062
20493,1062
88516,1062
73036,1062
1058,1062
1910214,1037312
1910214,1062
1037312,1062
3392,1062
7071,1062
58319,1062
20904,1062
175462,1062
1239621,1062
553520,1062
514,1062
518,1062
10400,1062
32377,5248
32377,9762
5248,9762
1142230,105762
1142230,1142232
105762,1142232
140503,74613
1120207,1694889
141317,1120207
28134,1120207
88059,15411
84206,119598
84206,8656
84206,15411
119598,8656
119598,15411
8656,15411
58264,29369
58264,15411
29369,15411
2288250,2110741
2288250,1204293
2110741,1204293
109887,68456
7908,68456
2234,1217934
2234,1223194
2234,67367
1217934,1223194
1217934,67367
1223194,67367
61303,65020
163361,61303
89670,61303
78057,61303
143240,1214976
111270,8261
111270,84678
8261,84678
47879,8261
47879,12513
8261,12513
8261,1231850
8261,15425
111270,10823
1088689,8261
84914,1017169
84914,8261
1017169,8261
84678,1253615
84678,70274
1253615,70274
1253615,8261
70274,8261
1487,8261
111714,8261
165867,8261
67274,2048
67274,1242716
67274,8261
2048,1242716
2048,8261
1242716,8261
134877,1156206
134877,1435
134877,8261
1156206,1435
1156206,8261
1435,8261
25129,69921
25129,8261
69921,8261
230253,84678
230253,8261
84678,1347896
1347896,8261
33684,8261
181452,8261
6352,8261
13301,8261
62644,8261
32362,8261
368,8261
55983,8261
7908,8261
25129,4808
69921,4808
1214261,1877583
1214261,4808
1877583,4808
151436,564046
151436,164116
151436,4808
564046,164116
564046,4808
164116,4808
12021,4808
349,4808
18248,4808
9045,4808
1979,4808
5168,4808
2369,1404518
34947,2
10930,2
2140901,2
1393177,1487247
1393177,1252035
1393177,2
1487247,1252035
1487247,2
1252035,2
19547,2
15831,2
16418,2
1178795,2
15100,2
23680,2
2474025,2572709
2474025,2
2572709,2
9048,2
7624,2
91606,2
26847,2
514,2
19769,2
34982,2
64948,2
15762,2
53862,2
16478,2
160172,2
24937,82280
104728,82280
174992,82280
20156,82280
15531,82280
117418,89289
117418,1188876
117418,82280
89289,1188876
89289,82280
1188876,82280
76594,1084317
76594,999787
1084317,999787
76594,95686
76594,56730
95686,56730
76594,1138215
130565,85757
130565,130566
130565,76594
85757,130566
85757,76594
130566,76594
4783,37158
4783,20158
4783,27116
37158,20158
37158,27116
20158,27116
2130,27116
16431,27116
2203,27116
82702,2687948
82702,108881
2687948,108881
82702,926
82702,1905
926,1905
82702,4610
82702,16178
4610,16178
82702,2426206
82702,2284427
2426206,2284427
110001,82702
8851,82702
16303,82702
66586,82702
122750,82702
109897,82702
6352,82702
13301,82702
53397,82702
20156,82702
4347,82702
4299,82702
37934,82702
15310,82702
45042,82702
553721,82702
1789239,82702
142858,46944
113,46944
7505,46944
2302831,2302832
2302831,501362
2302832,501362
2699644,501362
2699645,501362
19119,17288
27319,17288
1554375,17288
4724,17288
20767,24045
20767,4971
24045,4971
102786,24045
964843,24045
6856,1416046
11813,6856
15406,6856
31,6856
32,6856
33,6856
40960,79931
40960,184904
79931,184904
40960,94062
94062,184904
40960,21607
184904,21607
96409,40961
96409,29307
96409,40960
40961,29307
40961,40960
29307,40960
83753,40962
83753,40960
40962,40960
136532,40960
20049,40960
5049,40960
184904,189306
189306,40960
2062615,3
87485,3
10930,3
2140901,3
7447,3
9560,3
2231,3
1,3
3084,3
3087,3
8349,3
74568,172069
3151,153694
3151,8212
3151,1979
153694,8212
153694,1979
8212,1979
287,1979
192,1979
12052,1979
116341,1979
1181293,1979
8534,1979
1121,1979
3392,1979
2152,1979
138986,1979
7447,1979
85564,1979
4430,1979
6449,1979
1839512,1979
1595030,1979
1184302,1487
1487,60642
1487,1718049
1417614,1487
1487,110589
6352,1487
13301,1487
44549,1487
84678,15425
15425,1487
3087,1487
84678,1559401
28767,1559401
28767,1487
1559401,1487
368,1487
14028,14027
14029,14027
290,14027
14674,14027
11487,14027
121018,129521
121018,935921
121018,14027
129521,935921
129521,14027
935921,14027
82388,14027
7904,14027
38127,6662
1920465,38127
7569,38127
8742,38127
67521,38127
87724,34774
87724,38127
34774,38127
4111,11916
4111,3854
4111,38127
11916,3854
3854,38127
126471,64826
126471,155864
126471,6609
64826,155864
64826,6609
155864,6609
206581,1182652
9066,128621
65717,9066
10431,9066
12147,9066
13784,9066
12149,9066
72063,9066
9088,9066
1283,17483
1283,2371
17483,2371
1283,65571
1283,30309
65571,30309
1283,72100
10168,1283
9126,1283
290,1283
510,1283
85,1283
10980,1283
10989,1283
10990,1283
8215,1283
1297,1283
3926,1283
1532776,1933
738,1933
107602,105629
592587,105629
107209,105629
1208,45230
45380,45230
23679,78798
1303090,45416
1303090,78798
45416,78798
86314,15761
86314,78798
15761,78798
1504903,1540483
1504903,78798
1540483,78798
40680,3138
40680,1534
40680,78798
3138,1534
3138,78798
1534,78798
15761,143346
143346,78798
5727,78798
35219,78798
1215086,78798
204131,31531
204131,78798
31531,78798
63373,78798
52601,78798
15831,78798
63373,15761
15762,78798
89042,78798
31162,78798
1178795,78798
15100,78798
23680,78798
1328,78798
963818,78798
225863,78798
34982,78798
64948,78798
975085,1181293
1719741,1181293
14782,19769
190,19769
147,19769
7498,26851
7498,54455
7498,36801
26851,54455
26851,36801
54455,36801
7447,9857
9560,9857
52087,82406
66776,10697
20156,66776
65717,66776
10431,66776
84678,174982
174982,10823
84678,230198
84678,230199
230198,230199
84678,201417
28767,201417
84678,1504296
84678,1555968
67773,80625
67773,84678
80625,84678
230253,1251736
1251736,84678
230253,1066389
1066389,1251736
1066389,84678
57446,84678
215486,84678
1161962,84678
37934,84678
15310,84678
16303,7175
94759,7175
16303,1239223
16303,56683
62644,16303
32362,16303
62053,16303
1310314,16303
138986,16303
33684,16303
1052106,1146050
1052108,1146050
1266016,68559
94037,7879
2106,7879
146136,7879
7897,12896
7897,7879
12896,7879
628,608
628,7879
608,7879
2231,7879
1,7879
3380,66288
78439,66288
11628,18649
11628,1581
11628,66288
18649,1581
18649,66288
1581,66288
6250,15137
